what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501090282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501094601
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1698501098651
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1698501098911
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1698501104500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501132932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501445699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501451689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501471696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1698501476206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501487246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1698501490796
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1698501491396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1698501491696
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1698501497541
